fecha_hora,via,dataset,modelo,exp,modo,tipo,ticker,lookback,config_json,semillas,n_train,n_val,n_eval,val_f1_ens,val_f1_mean,val_f1_std,eval_f1_ens,eval_f1_mean,eval_f1_std,eval_f1_buy,eval_f1_hold,eval_f1_sell,eval_sharpe,eval_win_rate,eval_profit_factor,eval_max_dd,eval_signal_buy,eval_signal_hold,eval_signal_sell,epocas,segundos,es_evaluacion_en_test,notas
2026-08-15 01:22:07,FINAL,v1,CNN-LSTM,C,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",7042,1764,1736,0.346,0.3332,0.0277,0.3382,0.3176,0.0425,0.2875,0.3291,0.3979,0.3232,0.4963,1.0704,-0.5488,18.6,21.2,60.2,"[1, 2, 1, 3, 5]",43.0,True,config congelada de V2
2026-08-15 01:22:14,FINAL,v1,CNN-LSTM,C,final,por_ticker,AAPL,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",1006,252,248,0.3209,0.31,0.0139,0.3001,0.317,0.0456,0.2941,0.2603,0.3458,-1.2342,0.481,0.7623,-0.4277,29.0,15.3,55.6,"[6, 5, 5, 5, 8]",7.2,True,config congelada de V2
2026-08-15 01:22:22,FINAL,v1,CNN-LSTM,C,final,por_ticker,NVDA,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",1006,252,248,0.2981,0.3039,0.0509,0.3528,0.3122,0.0554,0.1149,0.5155,0.4279,0.7263,0.4855,1.1674,-0.3882,7.7,30.2,62.1,"[5, 3, 7, 4, 8]",7.3,True,config congelada de V2
2026-08-15 01:22:29,FINAL,v1,CNN-LSTM,C,final,por_ticker,TSLA,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",1006,252,248,0.3322,0.3389,0.013,0.3414,0.3374,0.0214,0.3172,0.3558,0.3511,-0.047,0.5078,0.9908,-0.2871,30.6,22.2,47.2,"[5, 6, 11, 5, 3]",7.5,True,config congelada de V2
2026-08-15 01:22:36,FINAL,v1,CNN-LSTM,C,final,por_ticker,AMZN,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",1006,252,248,0.4236,0.395,0.03,0.3987,0.3919,0.0242,0.3816,0.4422,0.3724,1.9816,0.5578,1.5788,-0.1465,32.3,40.7,27.0,"[5, 6, 5, 4, 5]",7.1,True,config congelada de V2
2026-08-15 01:22:43,FINAL,v1,CNN-LSTM,C,final,por_ticker,MSFT,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",1006,252,248,0.3164,0.3006,0.0389,0.2646,0.3037,0.0267,0.2533,0.25,0.2903,-1.2128,0.4352,0.766,-0.3607,33.1,22.2,44.8,"[6, 2, 7, 6, 4]",7.1,True,config congelada de V2
2026-08-15 01:22:50,FINAL,v1,CNN-LSTM,C,final,por_ticker,GOOGL,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",1006,252,248,0.3608,0.3686,0.0227,0.4213,0.3791,0.0361,0.3664,0.5817,0.3158,1.4289,0.5895,1.4638,-0.1219,21.4,61.7,16.9,"[5, 4, 5, 4, 6]",7.0,True,config congelada de V2
2026-08-15 01:22:58,FINAL,v1,CNN-LSTM,C,final,por_ticker,META,20,"{""lookback"": 20, ""escalador"": ""robust"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 136, ""layers"": 1, ""dropout"": 0.42249595653190186, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [77, 154], ""kernel"": 7, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 100, ""patience"": 20, ""batch"": 128, ""lr"": 0.0004397620359576416, ""weight_decay"": 0.018214698953737334, ""class_weight"": ""balanced"", ""scheduler"": ""none"", ""grad_clip"": 5.0, ""criterio"": ""val_loss"", ""loss"": ""focal"", ""label_smooth"": 0.0, ""focal_gamma"": 2.007025567677695, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",1006,252,248,0.2832,0.3015,0.0168,0.2786,0.2943,0.0421,0.25,0.1273,0.4586,-0.0512,0.4744,0.9902,-0.3202,19.4,5.6,75.0,"[3, 7, 8, 5, 5]",7.3,True,config congelada de V2
2026-08-15 01:27:19,WF-v4,v1,LR,WF2020,final,global,GLOBAL,,"{""penalty"": ""elasticnet"", ""C"": 1.0, ""l1_ratio"": 0.5, ""class_weight"": ""balanced"", ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",8806,1764,1771,0.3409,0.3409,0.0,0.3926,0.3926,0.0,0.3936,0.4033,0.381,0.4845,0.5275,1.1191,-0.8805,25.4,37.4,37.2,[],47.9,True,pliegue 2020
2026-08-15 01:27:42,WF-v4,v1,XGBoost,WF2020,final,global,GLOBAL,,"{""n_estimators"": 400, ""max_depth"": 5, ""learning_rate"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""min_child_weight"": 3, ""gamma"": 0.1, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",8806,1764,1771,0.3594,0.3581,0.0095,0.3753,0.3745,0.0066,0.4503,0.3581,0.3175,0.6275,0.5397,1.1444,-0.7191,49.2,25.3,25.5,[],22.9,True,pliegue 2020
2026-08-15 01:28:21,WF-v4,v1,LSTM,WF2020,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""lstm"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8673,1764,1771,0.3466,0.3387,0.022,0.3496,0.3433,0.0196,0.4478,0.2035,0.3973,0.0552,0.5104,1.0112,-0.8632,36.1,13.2,50.8,"[5, 6, 8, 2, 8]",39.1,True,pliegue 2020
2026-08-15 01:29:00,WF-v4,v1,CNN,WF2020,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8673,1764,1771,0.3549,0.3358,0.0179,0.3144,0.3056,0.0525,0.3846,0.123,0.4356,-0.0366,0.4832,0.9929,-0.8336,25.9,7.7,66.4,"[3, 4, 9, 3, 8]",38.8,True,pliegue 2020
2026-08-15 01:29:37,WF-v4,v1,CNN-LSTM,WF2020,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [64, 128], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8673,1764,1771,0.3703,0.3552,0.0199,0.327,0.3228,0.011,0.4412,0.125,0.4149,-0.088,0.5085,0.983,-0.8945,38.7,7.1,54.3,"[3, 3, 3, 8, 3]",37.1,True,pliegue 2020
2026-08-15 01:30:22,WF-v4,v1,LR,WF2021,final,global,GLOBAL,,"{""penalty"": ""elasticnet"", ""C"": 1.0, ""l1_ratio"": 0.5, ""class_weight"": ""balanced"", ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",8806,1771,1764,0.3572,0.3572,0.0,0.3783,0.3783,0.0,0.2775,0.6087,0.2486,0.8762,0.5477,1.3416,-0.1989,13.9,72.1,14.1,[],44.8,True,pliegue 2021
2026-08-15 01:30:44,WF-v4,v1,XGBoost,WF2021,final,global,GLOBAL,,"{""n_estimators"": 400, ""max_depth"": 5, ""learning_rate"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""min_child_weight"": 3, ""gamma"": 0.1, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",8806,1771,1764,0.3783,0.3761,0.0052,0.3547,0.3611,0.0072,0.2557,0.5873,0.2211,0.3635,0.5326,1.1252,-0.4892,14.7,69.6,15.7,[],22.6,True,pliegue 2021
2026-08-15 01:31:16,WF-v4,v1,LSTM,WF2021,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""lstm"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8806,1771,1764,0.34,0.3128,0.026,0.32,0.294,0.0343,0.3255,0.2538,0.3806,-0.0066,0.4943,0.9987,-0.6119,28.0,15.6,56.4,"[1, 2, 2, 2, 4]",31.4,True,pliegue 2021
2026-08-15 01:32:05,WF-v4,v1,CNN,WF2021,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8806,1771,1764,0.3837,0.3739,0.0113,0.3015,0.3129,0.0149,0.0712,0.4487,0.3848,-0.7914,0.4584,0.8335,-0.8668,2.9,38.7,58.4,"[11, 21, 4, 7, 11]",49.0,True,pliegue 2021
2026-08-15 01:32:42,WF-v4,v1,CNN-LSTM,WF2021,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [64, 128], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8806,1771,1764,0.3648,0.3444,0.0241,0.3141,0.2924,0.024,0.1752,0.3886,0.3787,-0.7264,0.4727,0.8548,-0.8316,6.9,30.6,62.5,"[5, 1, 3, 5, 6]",37.6,True,pliegue 2021
2026-08-15 01:33:21,WF-v4,v1,LR,WF2022,final,global,GLOBAL,,"{""penalty"": ""elasticnet"", ""C"": 1.0, ""l1_ratio"": 0.5, ""class_weight"": ""balanced"", ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",8813,1764,1757,0.3884,0.3884,0.0,0.3581,0.3581,0.0,0.4352,0.3202,0.3189,0.3613,0.4983,1.0719,-0.4186,53.8,18.4,27.7,[],38.4,True,pliegue 2022
2026-08-15 01:33:43,WF-v4,v1,XGBoost,WF2022,final,global,GLOBAL,,"{""n_estimators"": 400, ""max_depth"": 5, ""learning_rate"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""min_child_weight"": 3, ""gamma"": 0.1, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",8813,1764,1757,0.353,0.3603,0.0094,0.3466,0.3521,0.0108,0.4604,0.3271,0.2523,-0.2333,0.5011,0.9558,-0.8474,67.0,19.5,13.5,[],22.6,True,pliegue 2022
2026-08-15 01:34:23,WF-v4,v1,LSTM,WF2022,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""lstm"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8813,1764,1757,0.362,0.3467,0.0196,0.3507,0.3451,0.0323,0.3947,0.3881,0.2694,-0.7906,0.4813,0.8447,-0.9626,45.6,33.1,21.3,"[1, 9, 11, 13, 1]",40.0,True,pliegue 2022
2026-08-15 01:35:03,WF-v4,v1,CNN,WF2022,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8813,1764,1757,0.3215,0.314,0.0249,0.3751,0.3425,0.0407,0.4405,0.3883,0.2966,0.6146,0.5271,1.1404,-0.4516,42.7,33.9,23.3,"[7, 12, 1, 3, 5]",39.2,True,pliegue 2022
2026-08-15 01:35:38,WF-v4,v1,CNN-LSTM,WF2022,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [64, 128], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8813,1764,1757,0.3395,0.3245,0.0247,0.3692,0.3209,0.0346,0.4099,0.3642,0.3336,-0.2085,0.5035,0.9583,-0.7052,44.4,27.7,27.9,"[5, 2, 3, 2, 2]",35.0,True,pliegue 2022
2026-08-15 01:36:15,WF-v4,v1,LR,WF2023,final,global,GLOBAL,,"{""penalty"": ""elasticnet"", ""C"": 1.0, ""l1_ratio"": 0.5, ""class_weight"": ""balanced"", ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",8813,1757,1750,0.3707,0.3708,0.0002,0.3304,0.3304,0.0,0.1553,0.5579,0.278,0.1097,0.4984,1.034,-0.4054,6.7,63.9,29.4,[],37.2,True,pliegue 2023
2026-08-15 01:36:37,WF-v4,v1,XGBoost,WF2023,final,global,GLOBAL,,"{""n_estimators"": 400, ""max_depth"": 5, ""learning_rate"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""min_child_weight"": 3, ""gamma"": 0.1, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",8813,1757,1750,0.3515,0.3528,0.0049,0.3288,0.3345,0.0067,0.2081,0.5365,0.2418,-0.5158,0.4944,0.8598,-0.6885,13.7,59.0,27.4,[],22.6,True,pliegue 2023
2026-08-15 01:37:10,WF-v4,v1,LSTM,WF2023,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""lstm"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8813,1757,1750,0.3411,0.3161,0.0413,0.2953,0.2738,0.0486,0.1241,0.4564,0.3054,-1.0701,0.4507,0.7717,-0.8882,4.5,45.0,50.5,"[1, 2, 5, 2, 2]",32.3,True,pliegue 2023
2026-08-15 01:38:00,WF-v4,v1,CNN,WF2023,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": true, ""pooling"": ""last"", ""filtros"": [64, 128, 192], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8813,1757,1750,0.3531,0.3403,0.0287,0.3516,0.3388,0.0167,0.2751,0.4968,0.2827,0.6038,0.5244,1.1681,-0.4392,17.5,50.7,31.8,"[7, 14, 14, 17, 7]",50.7,True,pliegue 2023
2026-08-15 01:38:38,WF-v4,v1,CNN-LSTM,WF2023,final,global,GLOBAL,20,"{""lookback"": 20, ""escalador"": ""minmax"", ""clip"": 0.0, ""alineado"": true, ""arch"": ""cnn_lstm"", ""hidden"": 128, ""layers"": 2, ""dropout"": 0.3, ""bidir"": false, ""pooling"": ""last"", ""filtros"": [64, 128], ""kernel"": 3, ""dilatacion"": 1, ""batchnorm"": true, ""fc_dim"": 128, ""pool_cnn"": ""gap_gmp"", ""epochs"": 80, ""patience"": 15, ""batch"": 128, ""lr"": 0.001, ""weight_decay"": 0.0001, ""class_weight"": ""balanced"", ""scheduler"": ""plateau"", ""grad_clip"": 1.0, ""criterio"": ""val_loss"", ""loss"": ""ce"", ""label_smooth"": 0.0, ""focal_gamma"": 2.0, ""refit_trainval"": false}","[42, 1, 7, 2024, 100]",8813,1757,1750,0.3646,0.3462,0.0177,0.2972,0.3066,0.0143,0.0957,0.4926,0.3032,-1.0673,0.4705,0.747,-0.8835,3.6,52.5,43.9,"[5, 3, 3, 5, 3]",37.2,True,pliegue 2023
2026-08-15 01:39:14,WF-v4,v1,LR,WF2024,final,global,GLOBAL,,"{""penalty"": ""elasticnet"", ""C"": 1.0, ""l1_ratio"": 0.5, ""class_weight"": ""balanced"", ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",8813,1750,1764,0.304,0.304,0.0,0.3259,0.3259,0.0,0.1366,0.4157,0.4252,-0.3158,0.469,0.9294,-0.6664,6.1,34.1,59.8,[],36.1,True,pliegue 2024
2026-08-15 01:39:36,WF-v4,v1,XGBoost,WF2024,final,global,GLOBAL,,"{""n_estimators"": 400, ""max_depth"": 5, ""learning_rate"": 0.05, ""subsample"": 0.8, ""colsample_bytree"": 0.8, ""min_child_weight"": 3, ""gamma"": 0.1, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""escalador"": ""standard""}","[42, 1, 7, 2024, 100]",8813,1750,1764,0.3343,0.3345,0.0054,0.3688,0.3632,0.0039,0.256,0.4538,0.3966,0.7008,0.5084,1.1875,-0.2726,14.7,42.7,42.6,[],22.4,True,pliegue 2024
